TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 11       , 2       ,          ,         , BEGIN                    ,                
825                  , 825                 , 1        , 5        , 1       , 5        , 1       , CREATE                   ,                
846                  , 21                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
888                  , 41                  , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
928                  , 40                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
1251                 , 322                 , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
1654                 , 403                 , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
1686                 , 31                  , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
1715                 , 29                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
1753                 , 37                  , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
1780                 , 27                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
1792                 , 11                  , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
1820                 , 28                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
1982                 , 161                 , 1        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
1994                 , 12                  , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
2312                 , 318                 , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
2357                 , 45                  , 1        , 5        , 1       , 5        , 1       , SLEEPING ON              , shuttle        
2365                 , 7                   , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
2439                 , 73                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
2452                 , 13                  , 1        , 5        , 1       , 5        , 1       , SLEEPING ON              , shuttle        
2458                 , 5                   , 1        , 5        , 1       , 5        , 1       , PREEMPTED                ,                
2482                 , 24                  , 1        , 5        , 1       , 5        , 1       , RESTART ON SAME CPU      ,                
2525                 , 43                  , 1        , 5        , 1       , 5        , 1       , SLEEPING ON              , cond var       
