TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 7        , 1       ,          ,         , BEGIN                    ,                
938                  , 938                 , 1        , 15       , 2       , 15       , 2       , CREATE                   ,                
957                  , 19                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
1011                 , 53                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
1150                 , 138                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
1666                 , 516                 , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2173                 , 507                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2204                 , 31                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2292                 , 87                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2358                 , 66                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2430                 , 71                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2440                 , 9                   , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
2467                 , 26                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
2707                 , 239                 , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
2727                 , 20                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3040                 , 312                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3087                 , 47                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , shuttle        
3100                 , 12                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3212                 , 112                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3236                 , 23                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , shuttle        
3246                 , 10                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3297                 , 50                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3375                 , 78                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
3391                 , 15                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3660                 , 269                 , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3697                 , 36                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , shuttle        
3708                 , 11                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3783                 , 74                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3803                 , 20                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , shuttle        
3813                 , 9                   , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
3862                 , 49                  , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
3951                 , 89                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , cond var       
3967                 , 15                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
37720                , 33753               , 1        , 15       , 2       , 15       , 2       , RESTART ON SAME CPU      ,                
37754                , 34                  , 1        , 15       , 2       , 15       , 2       , SLEEPING ON              , shuttle        
37766                , 11                  , 1        , 15       , 2       , 15       , 2       , PREEMPTED                ,                
