TIMESTAMP (us)       , DELTA (us)          , TID      , CURR CPU , CURR GRP, LAST CPU , LAST GRP, TYPE                     , DESCRIPTION    
0                    ,                     , 1        , 11       , 2       ,          ,         , BEGIN                    ,                
816                  , 816                 , 1        , 3        , 1       , 3        , 1       , CREATE                   ,                
827                  , 10                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
884                  , 56                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
944                  , 60                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
1370                 , 425                 , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
1833                 , 462                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
1859                 , 26                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
1888                 , 29                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
1955                 , 66                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
1989                 , 33                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
2011                 , 22                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
2049                 , 38                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
69056                , 67006               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
69072                , 15                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
83273                , 14201               , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
124192               , 40918               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
124202               , 10                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
132291               , 8088                , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
171796               , 39505               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
171807               , 10                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
179605               , 7798                , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
217929               , 38324               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
217940               , 10                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
224938               , 6998                , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
259183               , 34244               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
259193               , 10                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
273512               , 14318               , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
308998               , 35485               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
309008               , 10                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
321984               , 12975               , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
357234               , 35249               , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
357252               , 18                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
370434               , 13182               , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
379056               , 8621                , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
379068               , 11                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
379322               , 254                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
379355               , 32                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
379365               , 9                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
379538               , 173                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
379568               , 29                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
379577               , 9                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
379744               , 167                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
379770               , 26                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
379779               , 9                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
379947               , 167                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
379970               , 23                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
379977               , 7                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
380042               , 64                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
380055               , 13                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
380061               , 5                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
380081               , 20                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
380093               , 11                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
380097               , 4                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
380116               , 18                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
380125               , 9                   , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
380130               , 5                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
380148               , 17                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
380316               , 167                 , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
380324               , 8                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
380706               , 382                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
380727               , 21                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
380734               , 7                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
382726               , 1991                , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
382747               , 21                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , cond var       
382760               , 12                  , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
382931               , 171                 , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
382943               , 11                  , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
382949               , 5                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
382973               , 24                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
382982               , 8                   , 1        , 3        , 1       , 3        , 1       , SLEEPING ON              , shuttle        
382988               , 5                   , 1        , 3        , 1       , 3        , 1       , PREEMPTED                ,                
383006               , 17                  , 1        , 3        , 1       , 3        , 1       , RESTART ON SAME CPU      ,                
383043               , 37                  , 1        , 3        , 1       , 3        , 1       , EXIT                     ,                
383313               ,                     , 1        , 11       , 2       ,          ,         , END                      ,                
